날짜,발전기명,설비용량(MW),일발전량(Wh)
2021-01-15,울산태양광#1,0.5,1194288
2021-01-16,울산태양광#1,0.5,1607952
2021-01-17,울산태양광#1,0.5,1898304
2021-01-18,울산태양광#1,0.5,1253136
2021-01-19,울산태양광#1,0.5,1860528
2021-01-20,울산태양광#1,0.5,1591968
2021-01-21,울산태양광#1,0.5,1302288
2021-01-22,울산태양광#1,0.5,153792
2021-01-23,울산태양광#1,0.5,179280
2021-01-24,울산태양광#1,0.5,498336
2021-01-25,울산태양광#1,0.5,855600
2021-01-26,울산태양광#1,0.5,194016
2021-01-27,울산태양광#1,0.5,1879680
2021-01-28,울산태양광#1,0.5,1559280
2021-01-29,울산태양광#1,0.5,2039184
2021-01-30,울산태양광#1,0.5,1670592
2021-01-31,울산태양광#1,0.5,1873824
2021-01-15,창신인터내셔날 태양광,0.326,586080
2021-01-16,창신인터내셔날 태양광,0.326,810040
2021-01-17,창신인터내셔날 태양광,0.326,918780
2021-01-18,창신인터내셔날 태양광,0.326,718900
2021-01-19,창신인터내셔날 태양광,0.326,891660
2021-01-20,창신인터내셔날 태양광,0.326,821500
2021-01-21,창신인터내셔날 태양광,0.326,711860
2021-01-22,창신인터내셔날 태양광,0.326,132020
2021-01-23,창신인터내셔날 태양광,0.326,119980
2021-01-24,창신인터내셔날 태양광,0.326,319900
2021-01-25,창신인터내셔날 태양광,0.326,591120
2021-01-26,창신인터내셔날 태양광,0.326,185180
2021-01-27,창신인터내셔날 태양광,0.326,953860
2021-01-28,창신인터내셔날 태양광,0.326,898600
2021-01-29,창신인터내셔날 태양광,0.326,1058760
2021-01-30,창신인터내셔날 태양광,0.326,834080
2021-01-31,창신인터내셔날 태양광,0.326,982240
2021-01-12,한공건설 태양광,0.34,1091980
2021-01-13,한공건설 태양광,0.34,958940
2021-01-14,한공건설 태양광,0.34,1046660
2021-01-15,한공건설 태양광,0.34,778480
2021-01-16,한공건설 태양광,0.34,1024240
2021-01-17,한공건설 태양광,0.34,1200540
2021-01-18,한공건설 태양광,0.34,846380
2021-01-19,한공건설 태양광,0.34,1161460
2021-01-20,한공건설 태양광,0.34,1077920
2021-01-21,한공건설 태양광,0.34,896940
2021-01-22,한공건설 태양광,0.34,120560
2021-01-23,한공건설 태양광,0.34,108420
2021-01-24,한공건설 태양광,0.34,335420
2021-01-25,한공건설 태양광,0.34,748300
2021-01-26,한공건설 태양광,0.34,199280
2021-01-27,한공건설 태양광,0.34,1192380
2021-01-28,한공건설 태양광,0.34,1106840
2021-01-29,한공건설 태양광,0.34,1325820
2021-01-30,한공건설 태양광,0.34,970620
2021-01-31,한공건설 태양광,0.34,1211420
2021-01-08,한국몰드(1) 태양광,0.374,884000
2021-01-09,한국몰드(1) 태양광,0.374,883860
2021-01-10,한국몰드(1) 태양광,0.374,873260
2021-01-11,한국몰드(1) 태양광,0.374,495240
2021-01-12,한국몰드(1) 태양광,0.374,851660
2021-01-13,한국몰드(1) 태양광,0.374,796040
2021-01-14,한국몰드(1) 태양광,0.374,832280
2021-01-15,한국몰드(1) 태양광,0.374,610760
2021-01-16,한국몰드(1) 태양광,0.374,829260
2021-01-17,한국몰드(1) 태양광,0.374,931680
2021-01-18,한국몰드(1) 태양광,0.374,734320
2021-01-19,한국몰드(1) 태양광,0.374,1082020
2021-01-20,한국몰드(1) 태양광,0.374,1011220
2021-01-21,한국몰드(1) 태양광,0.374,856860
2021-01-22,한국몰드(1) 태양광,0.374,209120
2021-01-23,한국몰드(1) 태양광,0.374,116300
2021-01-24,한국몰드(1) 태양광,0.374,265080
2021-01-25,한국몰드(1) 태양광,0.374,670080
2021-01-26,한국몰드(1) 태양광,0.374,214060
2021-01-27,한국몰드(1) 태양광,0.374,1142580
2021-01-28,한국몰드(1) 태양광,0.374,1041980
2021-01-29,한국몰드(1) 태양광,0.374,1229260
2021-01-30,한국몰드(1) 태양광,0.374,865260
2021-01-31,한국몰드(1) 태양광,0.374,1163640
2021-02-01,광양항어울림태양광,0.656,415680
2021-02-02,광양항어울림태양광,0.656,3040320
2021-02-03,광양항어울림태양광,0.656,2915520
2021-02-04,광양항어울림태양광,0.656,2958720
2021-02-05,광양항어울림태양광,0.656,1660800
2021-02-06,광양항어울림태양광,0.656,2446560
2021-02-07,광양항어울림태양광,0.656,2466720
2021-02-08,광양항어울림태양광,0.656,3028320
2021-02-09,광양항어울림태양광,0.656,3007680
2021-02-10,광양항어울림태양광,0.656,2709600
2021-02-11,광양항어울림태양광,0.656,1524480
2021-02-12,광양항어울림태양광,0.656,2383200
2021-02-13,광양항어울림태양광,0.656,2614080
2021-02-14,광양항어울림태양광,0.656,1116480
2021-02-15,광양항어울림태양광,0.656,1941600
2021-02-16,광양항어울림태양광,0.656,2851200
2021-02-17,광양항어울림태양광,0.656,2252640
2021-02-18,광양항어울림태양광,0.656,2797920
2021-02-19,광양항어울림태양광,0.656,3273600
2021-02-20,광양항어울림태양광,0.656,2735520
2021-02-21,광양항어울림태양광,0.656,3012960
2021-02-22,광양항어울림태양광,0.656,2763360
2021-02-23,광양항어울림태양광,0.656,2662560
2021-02-24,광양항어울림태양광,0.656,1513920
2021-02-25,광양항어울림태양광,0.656,477600
2021-02-26,광양항어울림태양광,0.656,2386560
2021-02-27,광양항어울림태양광,0.656,2559360
2021-02-28,광양항어울림태양광,0.656,1233600
2021-02-01,광양항태양광,2.3,1323000
2021-02-02,광양항태양광,2.3,6825600
2021-02-03,광양항태양광,2.3,6678000
2021-02-04,광양항태양광,2.3,6744600
2021-02-05,광양항태양광,2.3,4185000
2021-02-06,광양항태양광,2.3,5941800
2021-02-07,광양항태양광,2.3,6012000
2021-02-08,광양항태양광,2.3,6901200
2021-02-09,광양항태양광,2.3,7007400
2021-02-10,광양항태양광,2.3,6568200
2021-02-11,광양항태양광,2.3,3931200
2021-02-12,광양항태양광,2.3,5900400
2021-02-13,광양항태양광,2.3,6453000
2021-02-14,광양항태양광,2.3,3042000
2021-02-15,광양항태양광,2.3,4759200
2021-02-16,광양항태양광,2.3,6791400
2021-02-17,광양항태양광,2.3,5774400
2021-02-18,광양항태양광,2.3,6071400
2021-02-19,광양항태양광,2.3,7734600
2021-02-20,광양항태양광,2.3,6699600
2021-02-21,광양항태양광,2.3,7455600
2021-02-22,광양항태양광,2.3,6984000
2021-02-23,광양항태양광,2.3,6690600
2021-02-24,광양항태양광,2.3,3936600
2021-02-25,광양항태양광,2.3,1247400
2021-02-26,광양항태양광,2.3,6382800
2021-02-27,광양항태양광,2.3,6980400
2021-02-28,광양항태양광,2.3,3358800
2021-02-01,광양항황금물류센터태양광,1.1,940512
2021-02-02,광양항황금물류센터태양광,1.1,5535360
2021-02-03,광양항황금물류센터태양광,1.1,5212704
2021-02-04,광양항황금물류센터태양광,1.1,5393568
2021-02-05,광양항황금물류센터태양광,1.1,3089088
2021-02-06,광양항황금물류센터태양광,1.1,4458240
2021-02-07,광양항황금물류센터태양광,1.1,4512768
2021-02-08,광양항황금물류센터태양광,1.1,5520192
2021-02-09,광양항황금물류센터태양광,1.1,5330304
2021-02-10,광양항황금물류센터태양광,1.1,4994880
2021-02-11,광양항황금물류센터태양광,1.1,2577888
2021-02-12,광양항황금물류센터태양광,1.1,4060320
2021-02-13,광양항황금물류센터태양광,1.1,4747584
2021-02-14,광양항황금물류센터태양광,1.1,1847328
2021-02-15,광양항황금물류센터태양광,1.1,3278304
2021-02-16,광양항황금물류센터태양광,1.1,5251488
2021-02-17,광양항황금물류센터태양광,1.1,4480896
2021-02-18,광양항황금물류센터태양광,1.1,5382912
2021-02-19,광양항황금물류센터태양광,1.1,5764512
2021-02-20,광양항황금물류센터태양광,1.1,4869408
2021-02-21,광양항황금물류센터태양광,1.1,5321376
2021-02-22,광양항황금물류센터태양광,1.1,4986624
2021-02-23,광양항황금물류센터태양광,1.1,4537152
2021-02-24,광양항황금물류센터태양광,1.1,2412192
2021-02-25,광양항황금물류센터태양광,1.1,738240
2021-02-26,광양항황금물류센터태양광,1.1,4384800
2021-02-27,광양항황금물류센터태양광,1.1,4888416
2021-02-28,광양항황금물류센터태양광,1.1,2105856
2021-02-01,당진매립장태양광,1.3,1422000
2021-02-02,당진매립장태양광,1.3,2589000
2021-02-03,당진매립장태양광,1.3,2530920
2021-02-04,당진매립장태양광,1.3,2239560
2021-02-05,당진매립장태양광,1.3,2714160
2021-02-06,당진매립장태양광,1.3,2020080
2021-02-07,당진매립장태양광,1.3,2018640
2021-02-08,당진매립장태양광,1.3,3525000
2021-02-09,당진매립장태양광,1.3,3454080
2021-02-10,당진매립장태양광,1.3,1821600
2021-02-11,당진매립장태양광,1.3,2780160
2021-02-12,당진매립장태양광,1.3,3064920
2021-02-13,당진매립장태양광,1.3,2843400
2021-02-14,당진매립장태양광,1.3,1796880
2021-02-15,당진매립장태양광,1.3,3074760
2021-02-16,당진매립장태양광,1.3,1684080
2021-02-17,당진매립장태양광,1.3,2668680
2021-02-18,당진매립장태양광,1.3,3709680
2021-02-19,당진매립장태양광,1.3,3679800
2021-02-20,당진매립장태양광,1.3,3594600
2021-02-21,당진매립장태양광,1.3,3652200
2021-02-22,당진매립장태양광,1.3,2194920
2021-02-23,당진매립장태양광,1.3,3835440
2021-02-24,당진매립장태양광,1.3,2687880
2021-02-25,당진매립장태양광,1.3,1253280
2021-02-26,당진매립장태양광,1.3,3709200
2021-02-27,당진매립장태양광,1.3,4005120
2021-02-28,당진매립장태양광,1.3,1724520
2021-02-01,당진신행정동옥상태양광,1,1292283
2021-02-02,당진신행정동옥상태양광,1,2818869
2021-02-03,당진신행정동옥상태양광,1,2417516
2021-02-04,당진신행정동옥상태양광,1,1694359
2021-02-05,당진신행정동옥상태양광,1,2218648
2021-02-06,당진신행정동옥상태양광,1,1713162
2021-02-07,당진신행정동옥상태양광,1,1801386
2021-02-08,당진신행정동옥상태양광,1,3045943
2021-02-09,당진신행정동옥상태양광,1,2951931
2021-02-10,당진신행정동옥상태양광,1,1416666
2021-02-11,당진신행정동옥상태양광,1,2415348
2021-02-12,당진신행정동옥상태양광,1,2676407
2021-02-13,당진신행정동옥상태양광,1,2565040
2021-02-14,당진신행정동옥상태양광,1,1425345
2021-02-15,당진신행정동옥상태양광,1,2912157
2021-02-16,당진신행정동옥상태양광,1,1180193
2021-02-17,당진신행정동옥상태양광,1,1476688
2021-02-18,당진신행정동옥상태양광,1,3072697
2021-02-19,당진신행정동옥상태양광,1,3006889
2021-02-20,당진신행정동옥상태양광,1,2927343
2021-02-21,당진신행정동옥상태양광,1,2848517
2021-02-22,당진신행정동옥상태양광,1,1653138
2021-02-23,당진신행정동옥상태양광,1,3168880
2021-02-24,당진신행정동옥상태양광,1,2916496
2021-02-25,당진신행정동옥상태양광,1,966138
2021-02-26,당진신행정동옥상태양광,1,2998212
2021-02-27,당진신행정동옥상태양광,1,3229623
2021-02-28,당진신행정동옥상태양광,1,1149098
2021-02-01,당진옥내저탄장지붕태양광,3.4,5406960
2021-02-02,당진옥내저탄장지붕태양광,3.4,17507040
2021-02-03,당진옥내저탄장지붕태양광,3.4,14584080
2021-02-04,당진옥내저탄장지붕태양광,3.4,17705520
2021-02-05,당진옥내저탄장지붕태양광,3.4,11967840
2021-02-06,당진옥내저탄장지붕태양광,3.4,8990160
2021-02-07,당진옥내저탄장지붕태양광,3.4,12585120
2021-02-08,당진옥내저탄장지붕태양광,3.4,19738080
2021-02-09,당진옥내저탄장지붕태양광,3.4,18978720
2021-02-10,당진옥내저탄장지붕태양광,3.4,6653280
2021-02-11,당진옥내저탄장지붕태양광,3.4,12882240
2021-02-12,당진옥내저탄장지붕태양광,3.4,16741200
2021-02-13,당진옥내저탄장지붕태양광,3.4,16839600
2021-02-14,당진옥내저탄장지붕태양광,3.4,6292320
2021-02-15,당진옥내저탄장지붕태양광,3.4,19108320
2021-02-16,당진옥내저탄장지붕태양광,3.4,6072720
2021-02-17,당진옥내저탄장지붕태양광,3.4,12939360
2021-02-18,당진옥내저탄장지붕태양광,3.4,19728720
2021-02-19,당진옥내저탄장지붕태양광,3.4,18896640
2021-02-20,당진옥내저탄장지붕태양광,3.4,18401760
2021-02-21,당진옥내저탄장지붕태양광,3.4,18162240
2021-02-22,당진옥내저탄장지붕태양광,3.4,11606400
2021-02-23,당진옥내저탄장지붕태양광,3.4,18883440
2021-02-24,당진옥내저탄장지붕태양광,3.4,15869760
2021-02-25,당진옥내저탄장지붕태양광,3.4,3757920
2021-02-26,당진옥내저탄장지붕태양광,3.4,16902960
2021-02-27,당진옥내저탄장지붕태양광,3.4,18238080
2021-02-28,당진옥내저탄장지붕태양광,3.4,4395120
2021-02-01,당진자재창고태양광,0.7,1023744
2021-02-02,당진자재창고태양광,0.7,3042288
2021-02-03,당진자재창고태양광,0.7,2515440
2021-02-04,당진자재창고태양광,0.7,2827200
2021-02-05,당진자재창고태양광,0.7,2017392
2021-02-06,당진자재창고태양광,0.7,1504704
2021-02-07,당진자재창고태양광,0.7,1821264
2021-02-08,당진자재창고태양광,0.7,3366384
2021-02-09,당진자재창고태양광,0.7,3184944
2021-02-10,당진자재창고태양광,0.7,1095264
2021-02-11,당진자재창고태양광,0.7,2216784
2021-02-12,당진자재창고태양광,0.7,2720496
2021-02-13,당진자재창고태양광,0.7,2491488
2021-02-14,당진자재창고태양광,0.7,1110144
2021-02-15,당진자재창고태양광,0.7,3182448
2021-02-16,당진자재창고태양광,0.7,1016880
2021-02-17,당진자재창고태양광,0.7,1833456
2021-02-18,당진자재창고태양광,0.7,3272496
2021-02-19,당진자재창고태양광,0.7,3008352
2021-02-20,당진자재창고태양광,0.7,2907744
2021-02-21,당진자재창고태양광,0.7,2844096
2021-02-22,당진자재창고태양광,0.7,1641264
2021-02-23,당진자재창고태양광,0.7,3108528
2021-02-24,당진자재창고태양광,0.7,2701392
2021-02-25,당진자재창고태양광,0.7,653136
2021-02-26,당진자재창고태양광,0.7,2816976
2021-02-27,당진자재창고태양광,0.7,3142032
2021-02-28,당진자재창고태양광,0.7,795840
2021-02-01,당진제1회처리장태양광,25,42250500
2021-02-02,당진제1회처리장태양광,25,128866735
2021-02-03,당진제1회처리장태양광,25,108039790
2021-02-04,당진제1회처리장태양광,25,136026001
2021-02-05,당진제1회처리장태양광,25,84609474
2021-02-06,당진제1회처리장태양광,25,56858290
2021-02-07,당진제1회처리장태양광,25,81156394
2021-02-08,당진제1회처리장태양광,25,143655316
2021-02-09,당진제1회처리장태양광,25,136821474
2021-02-10,당진제1회처리장태양광,25,40442605
2021-02-11,당진제1회처리장태양광,25,93486238
2021-02-12,당진제1회처리장태양광,25,113608107
2021-02-13,당진제1회처리장태양광,25,100591263
2021-02-14,당진제1회처리장태양광,25,47330684
2021-02-15,당진제1회처리장태양광,25,123985422
2021-02-16,당진제1회처리장태양광,25,47638026
2021-02-17,당진제1회처리장태양광,25,93648949
2021-02-18,당진제1회처리장태양광,25,133621499
2021-02-19,당진제1회처리장태양광,25,131072370
2021-02-20,당진제1회처리장태양광,25,126064501
2021-02-21,당진제1회처리장태양광,25,124726657
2021-02-22,당진제1회처리장태양광,25,75407289
2021-02-23,당진제1회처리장태양광,25,137436159
2021-02-24,당진제1회처리장태양광,25,117712027
2021-02-25,당진제1회처리장태양광,25,28655131
2021-02-26,당진제1회처리장태양광,25,126588789
2021-02-27,당진제1회처리장태양광,25,140220317
2021-02-28,당진제1회처리장태양광,25,37893474
2021-02-01,당진제2회처리장수상태양광,3.5,2952000
2021-02-02,당진제2회처리장수상태양광,3.5,9924000
2021-02-03,당진제2회처리장수상태양광,3.5,8121600
2021-02-04,당진제2회처리장수상태양광,3.5,8032800
2021-02-05,당진제2회처리장수상태양광,3.5,6835200
2021-02-06,당진제2회처리장수상태양광,3.5,4524000
2021-02-07,당진제2회처리장수상태양광,3.5,6331200
